table_name,column_name,position,column_type,nullable
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_seven_girls,48,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_seven_transgender,49,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_seven_total,50,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eight_boys,51,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eight_girls,52,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eight_transgender,53,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eight_total,54,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_nine_boys,55,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_nine_girls,56,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_nine_transgender,57,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_nine_total,58,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_ten_boys,59,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_ten_girls,60,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_ten_transgender,61,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_ten_total,62,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eleven_boys,63,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eleven_girls,64,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eleven_transgender,65,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_eleven_total,66,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_twelve_boys,67,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_twelve_girls,68,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_twelve_transgender,69,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,class_twelve_total,70,int,YES
Block_wise_enrollment_of_students_gender_class_wise_year_wise,total_students,71,int,YES
Cases_of_Land_dispute_in_bihar,focus_area,1,text,YES
Cases_of_Land_dispute_in_bihar,year,2,text,YES
Cases_of_Land_dispute_in_bihar,state_name,3,text,YES
Cases_of_Land_dispute_in_bihar,dispute_type,4,text,YES
Cases_of_Land_dispute_in_bihar,number_of_cases,5,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,state_name,1,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,focus_area,2,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,scheme_name,3,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,district_name,4,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,year,5,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_candidates,6,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_candidates_cleared_upsc,7,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_candidates_cleared_bpsc,8,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_candidates_selected_for_upsc_amount,9,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_candidates_selected_for_bpsc_amount,10,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_upsc_payment_done,11,text,YES
Civil_Seva_Protsahan_Yojna_for_bc_ebc_students,number_of_bpsc_payment_done,12,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,state_name,1,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,focus_area,2,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,scheme_name,3,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,year,4,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,district_name,5,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,category_name,6,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,gender_name,7,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_candidates,8,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_candidates_cleared_upsc,9,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_candidates_cleared_bpsc,10,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_candidates_selected_for_upsc_amount,11,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_candidates_selected_for_bpsc_amount,12,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_upsc_payment_done,13,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_upsc_payment_not_done,14,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_bpsc_payment_done,15,text,YES
Civil_Seva_Protsahan_Yojna_for_female_students,number_of_bpsc_payment_not_done,16,int,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,scheme_name,1,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,state_name,2,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,district_name,3,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,year,4,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,number_of_villages_with_land_records_computerized,5,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,number_of_computerized_sub_registrar_offices,6,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,number_of_digitized_mapsheets,7,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,number_of_sub_registrar_linked_with_land_records_system,8,text,YES
District_wise_Digital_India_Land_Records_Modernization_Programme,number_of_villages_with_mapping_linked_to_record_of_rights,9,text,YES
District_wise_Direct_Benefit_Transfer,scheme_name,1,text,YES
District_wise_Direct_Benefit_Transfer,state_name,2,text,YES
District_wise_Direct_Benefit_Transfer,district_name,3,text,YES
District_wise_Direct_Benefit_Transfer,year,4,text,YES
District_wise_Direct_Benefit_Transfer,authenticated_direct_benefit_transfer_beneficiaries_in_lakh,5,text,YES
District_wise_Direct_Benefit_Transfer,number_of_direct_benefit_transfer_beneficiaries_in_lakh,6,text,YES
District_wise_Direct_Benefit_Transfer,direct_benefit_transfer_fund_in_crore,7,text,YES
District_wise_Direct_Benefit_Transfer,unit,8,text,YES
District_wise_Direct_Benefit_Transfer,number_of_direct_benefit_transfer_transactions_in_lakh,9,text,YES
District_wise_Fertilizer_Stock_Supply,scheme_name,1,text,YES
District_wise_Fertilizer_Stock_Supply,state_name,2,text,YES
District_wise_Fertilizer_Stock_Supply,district_name,3,text,YES
District_wise_Fertilizer_Stock_Supply,year,4,text,YES
District_wise_Fertilizer_Stock_Supply,quarter,5,text,YES
District_wise_Fertilizer_Stock_Supply,stock_of_urea,6,text,YES
District_wise_Fertilizer_Stock_Supply,requirement_of_urea_fertilizer,7,text,YES
District_wise_Fertilizer_Stock_Supply,stock_of_non_urea_fertilizer,8,text,YES
District_wise_Fertilizer_Stock_Supply,requirement_of_non_urea_fertilizer,9,text,YES
District_wise_Fertilizer_Stock_Supply,supply_of_non_urea_fertilizer,10,text,YES
District_wise_Fertilizer_Stock_Supply,unit,11,text,YES
District_wise_Fertilizer_Stock_Supply,supply_of_urea_fertilizer,12,int,YES
Horticulture_area_production_yearwise,sector_name,1,varchar(50),YES
Horticulture_area_production_yearwise,state,2,varchar(50),YES
Horticulture_area_production_yearwise,focus_area,3,varchar(50),YES
Horticulture_area_production_yearwise,district_name,4,varchar(50),YES
Horticulture_area_production_yearwise,crop_type,5,varchar(50),YES
Horticulture_area_production_yearwise,crop_name,6,varchar(50),YES
Horticulture_area_production_yearwise,year,7,text,YES
Horticulture_area_production_yearwise,crop_area_value,8,varchar(50),YES
Horticulture_area_production_yearwise,crop_area_value_unit,9,varchar(50),YES
Horticulture_area_production_yearwise,crop_production_value,10,varchar(50),YES
Horticulture_area_production_yearwise,crop_production_value_unit,11,varchar(50),YES
Hostel_grant_scheme_SCST_district_category_gender_wise,year,1,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,district_name,2,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,beneficiary_hostel_name,3,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,scheme_name,4,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,beneficiary_gender,5,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,beneficiary_category,6,text,YES
Hostel_grant_scheme_SCST_district_category_gender_wise,focus_area,7,text,YES
JJHM_Scheme_structure_and_amount_allotment,focus_area,1,text,YES
JJHM_Scheme_structure_and_amount_allotment,state_name,2,text,YES
JJHM_Scheme_structure_and_amount_allotment,year,3,text,YES
JJHM_Scheme_structure_and_amount_allotment,department_name,4,text,YES
JJHM_Scheme_structure_and_amount_allotment,type_of_structure,5,text,YES
JJHM_Scheme_structure_and_amount_allotment,measurement_of_structure,6,text,YES
JJHM_Scheme_structure_and_amount_allotment,district_name,7,text,YES
JJHM_Scheme_structure_and_amount_allotment,block_name,8,text,YES
JJHM_Scheme_structure_and_amount_allotment,panchyat_name,9,text,YES
JJHM_Scheme_structure_and_amount_allotment,area_type,10,text,YES
JJHM_Scheme_structure_and_amount_allotment,villageCode,11,text,YES
JJHM_Scheme_structure_and_amount_allotment,village_name,12,text,YES
JJHM_Scheme_structure_and_amount_allotment,estimated_Amount,13,text,YES
JJHM_Scheme_structure_and_amount_allotment,final_amount,14,text,YES
JJHM_Scheme_structure_and_amount_allotment,activity_name,15,text,YES
JJHM_nursery_data,nurseryID,1,text,YES
JJHM_nursery_data,district_name,2,text,YES
JJHM_nursery_data,block_name,3,text,YES
JJHM_nursery_data,panchayat_name,4,text,YES
JJHM_nursery_data,urban_area,5,text,YES
JJHM_nursery_data,nurseryName,6,text,YES
JJHM_nursery_data,total_area_in_hectare,7,text,YES
JJHM_nursery_data,total_number_of_trees,8,text,YES
MMUY_BLUY_beneficiaries_category_wise,focus_area,1,text,YES
MMUY_BLUY_beneficiaries_category_wise,state_name,2,text,YES
MMUY_BLUY_beneficiaries_category_wise,category_name,3,text,YES
MMUY_BLUY_beneficiaries_category_wise,scheme_name,4,text,YES
MMUY_BLUY_beneficiaries_category_wise,number_of_beneficiaries,5,text,YES
MMUY_BLUY_beneficiaries_category_wise,year,6,text,YES
MMUY_BLUY_beneficiaries_district_wise,focus_area,1,text,YES
MMUY_BLUY_beneficiaries_district_wise,state_name,2,text,YES
MMUY_BLUY_beneficiaries_district_wise,district_name,3,text,YES
MMUY_BLUY_beneficiaries_district_wise,scheme_name,4,text,YES
MMUY_BLUY_beneficiaries_district_wise,number_of_beneficiaries,5,text,YES
MMUY_BLUY_beneficiaries_district_wise,year,6,text,YES
MMUY_BLUY_beneficiaries_project_wise,focus_area,1,text,YES
MMUY_BLUY_beneficiaries_project_wise,state_name,2,text,YES
MMUY_BLUY_beneficiaries_project_wise,type_of_business_or_entrepreneurship,3,text,YES
MMUY_BLUY_beneficiaries_project_wise,scheme_name,4,text,YES
MMUY_BLUY_beneficiaries_project_wise,number_of_beneficiaries,5,text,YES
MMUY_BLUY_beneficiaries_project_wise,year,6,text,YES
MMUY_BLUY_beneficiaries_year_wise,focus_area,1,text,YES
MMUY_BLUY_beneficiaries_year_wise,state_name,2,text,YES
MMUY_BLUY_beneficiaries_year_wise,year,3,text,YES
MMUY_BLUY_beneficiaries_year_wise,scheme_name,4,text,YES
MMUY_BLUY_beneficiaries_year_wise,number_of_beneficiaries,5,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,state_name,1,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,city_name,2,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,year,3,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,project_id,4,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,project_name,5,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,total_cost_in_crore,6,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,physical_progress_in_percentage,7,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,financial_progress_in_crore,8,text,YES
Muzaffarpur_smartcity_projectwise_progress_report,target_work_completion_status,9,text,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,sector_name,1,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,state_name,2,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,year,3,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,district_name,4,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,block_name,5,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,focus_area,6,varchar(50),YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,total_farmers,7,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,total_number_of_male_farmers,8,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,total_number_of_female_farmers,9,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_general_category_farmers,10,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_disciplined_caste_category_farmers,11,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_backward_class_category_farmers,12,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_minority_category_farmers,13,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_extremely_backward_class_category_farmers,14,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_disciplined_tribe_category_farmers,15,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,number_of_others_category_farmers,16,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,total_quantity_of_paddy_in_metric_tonnes,17,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,total_amount_paid_in_Rupees,18,int,YES
Paddy_Procurement_districtwise_yearwise_in_Bihar,source,19,varchar(50),YES
